productCd,countryCd,label,PV?,,,,,,
8541401008,Kazakhstan,"Photosensitive semiconductor devices, incl. photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes (excluding photovoltaic generators) (detailed label not available)",,,,,,,
8541401009,Kazakhstan,"Photosensitive semiconductor devices, incl. photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes (excluding photovoltaic generators) (detailed label not available)",,,,,,,
8541401100,Kazakhstan,"Photosensitive semiconductor devices, incl. photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes (excl. photovoltaic generators) + detailed label not available +",,,,,,,
8541401900,Kazakhstan,"Photosensitive semiconductor devices, incl. photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes (excl. photovoltaic generators) + detailed label not available +",,,,,,,
8541409000,Kazakhstan,ПРОЧИЕ СВЕТОИЗЛУЧАЮЩИЕ ДИОДЫ,,,,,,,
8541409001,Kazakhstan,"Photosensitive semiconductor devices, incl. photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes (excl. photovoltaic generators) + detailed label not available +",,,,,,,
8541409009,Kazakhstan,"Photosensitive semiconductor devices, incl. photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes (excl. photovoltaic generators) + detailed label not available +",,,,,,,
8541409100,Kazakhstan,"Photosensitive semiconductor devices, incl. photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes (excl. photovoltaic generators) + detailed label not available +",,,,,,,
8541409300,Kazakhstan,"Photosensitive semiconductor devices, incl. photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes (excl. photovoltaic generators) + detailed label not available +",,,,,,,
8541409900,Kazakhstan,"Photosensitive semiconductor devices, incl. photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes (excl. photovoltaic generators) + detailed label not available +",,,,,,,
85414000,Kenya,"Photosensitive semiconductor devices, incl. photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes (excl. photovoltaic generators)",,,,,,,
85414010,Kenya,"Photosensitive semiconductor devices, incl. photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes (excl. photovoltaic generators) + detailed label not available +",,,,,,,
85414090,Kenya,"Photosensitive semiconductor devices, incl. photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes (excl. photovoltaic generators) + detailed label not available +",,,,,,,
85414000,Kiribati,"Photosensitive semiconductor devices, incl. photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes (excluding photovoltaic generators)",,,,,,,
85414000,Kuwait,"Photosensitive semiconductor devices, incl. photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes (excl. photovoltaic generators)",,,,,,,
8541401000,Kyrgyzstan,"Photosensitive semiconductor devices, incl. photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes (excl. photovoltaic generators): light emitting diodes,including laser diodes",,,,,,,
8541401001,Kyrgyzstan,"Photosensitive semiconductor devices, incl. photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes (excluding photovoltaic generators) (detailed label not available)",,,,,,,
8541401002,Kyrgyzstan,"Photosensitive semiconductor devices, incl. photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes (excluding photovoltaic generators) (detailed label not available)",,,,,,,
8541401004,Kyrgyzstan,"Photosensitive semiconductor devices, incl. photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes (excluding photovoltaic generators) (detailed label not available)",,,,,,,
8541401007,Kyrgyzstan,"Photosensitive semiconductor devices, incl. photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes (excluding photovoltaic generators) (detailed label not available)",,,,,,,
8541401008,Kyrgyzstan,"Photosensitive semiconductor devices, incl. photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes (excluding photovoltaic generators) (detailed label not available)",,,,,,,
8541401009,Kyrgyzstan,"Photosensitive semiconductor devices, incl. photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes (excluding photovoltaic generators) (detailed label not available)",,,,,,,
8541409000,Kyrgyzstan,"Photosensitive semiconductor devices, incl. photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes (excl. photovoltaic generators): other",,,,,,,
8541409001,Kyrgyzstan,"Photosensitive semiconductor devices, incl. photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes (excl. photovoltaic generators) + detailed label not available +",,,,,,,
8541409009,Kyrgyzstan,"Photosensitive semiconductor devices, incl. photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes (excl. photovoltaic generators) + detailed label not available +",,,,,,,
85414010,Lao People's Democratic Republic,light emitting diodes,,,,,,,
85414021,Lao People's Democratic Republic,"photovoltaic cells, not assembled",,,,,,,
85414022,Lao People's Democratic Republic,"photovoltaic cells, assembled in modulesor made up into panels",,,,,,,
85414029,Lao People's Democratic Republic,"oth photocells, including photodiodes & phototransistors",,,,,,,
85414090,Lao People's Democratic Republic,oth photosensitive semiconductor devices,,,,,,,
8541400000,Latvia,"Photosensitive semiconductor devices, incl. photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes (excl. photovoltaic generators) + detailed label not available +",,,,,,,
85414010,Latvia,"Light-emitting diodes, incl. laser diodes",,,,,,,
8541401000,Latvia,"LIGHT-EMITTING DIODES, INCL. LASER DIODES",,,,,,,
85414090,Latvia,"Photosensitive semiconductor devices, incl. photovoltaic cells",,,,,,,
8541409000,Latvia,"PHOTOSENSITIVE SEMICONDUCTOR DEVICES, INCL. PHOTOVOLTAIC CELLS",,,,,,,
85414000,Lebanon,"Diodes, transistors and similar semiconductor devices; photosensitive semiconductor devices, including photovoltaic cells whether or not assembled in modules or made up into panels; light-emitting diodes; mounted piezoelectric crystals: Photosensitive semiconductor devices, including photovoltaic cells whether or not assembled in modules or made up into panels; light-emitting diodes",,,,,,,
85414000,Lesotho,"Photosensitive semiconductor devices, incl. photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes (excluding photovoltaic generators)",,,,,,,
85414010,Lesotho,"Photosensitive semiconductor devices, incl. photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes (excluding photovoltaic generators): photo-voltaic cells  whether or not assembled in modules or made up into panels",,,,,,,
85414020,Lesotho,"Photosensitive semiconductor devices, incl. photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes (excluding photovoltaic generators): light emitting diodes",,,,,,,
85414090,Lesotho,"Photosensitive semiconductor devices, incl. photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes (excluding photovoltaic generators): other",,,,,,,
85414000,"Libya, State of","Photosensitive semiconductor devices, incl. photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes (excl. photovoltaic generators) + detailed label not available +",,,,,,,
8541400000,Lithuania,"Photosensitive semiconductor devices, incl. photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes (excl. photovoltaic generators) + detailed label not available +",,,,,,,
85414010,Lithuania,"Light-emitting diodes, incl. laser diodes",,,,,,,
8541401000,Lithuania,"LIGHT-EMITTING DIODES, INCL. LASER DIODES",,,,,,,
85414090,Lithuania,"Photosensitive semiconductor devices, incl. photovoltaic cells",,,,,,,
8541409000,Lithuania,"PHOTOSENSITIVE SEMICONDUCTOR DEVICES, INCL. PHOTOVOLTAIC CELLS",,,,,,,
8541400000,Luxembourg,"Photosensitive semiconductor devices, incl. photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes (excl. photovoltaic generators) + detailed label not available +",,,,,,,
85414010,Luxembourg,"Light-emitting diodes, incl. laser diodes",,,,,,,
8541401000,Luxembourg,"LIGHT-EMITTING DIODES, INCL. LASER DIODES",,,,,,,
85414090,Luxembourg,"Photosensitive semiconductor devices, incl. photovoltaic cells",,,,,,,
8541409000,Luxembourg,"PHOTOSENSITIVE SEMICONDUCTOR DEVICES, INCL. PHOTOVOLTAIC CELLS",,,,,,,
85414010,"Macao, China",Light emitting diodes,,,,,,,
85414090,"Macao, China","Photosensitive semiconductor devices, including photovoltaic cells whether or not assembled in modules or made up into panels",,,,,,,
8541401000,"Macedonia, North","Photosensitive semiconductor devices, incl. photovoltaic cells whether or not assembled in modules or made-up into panels; light emitting diodes (excl. photovoltaic generators): Light emitting diodes including laser diodes",,,,,,,
8541401900,"Macedonia, North","Photosensitive semiconductor devices, incl. photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes (excl. photovoltaic generators) + detailed label not available +",,,,,,,
8541409000,"Macedonia, North","Photosensitive semiconductor devices, incl. photovoltaic cells whether or not assembled in modules or made-up into panels; light emitting diodes (excl. photovoltaic generators): Other",,,,,,,
8541409900,"Macedonia, North","Photosensitive semiconductor devices, incl. photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes (excl. photovoltaic generators) + detailed label not available +",,,,,,,
85414000,Madagascar,"Dispositifs photosensibles a semi-conducteur, y compris les cellules photovoltaiques",,,,,,,
85414010,Madagascar,Dispositifs photosensibles a semi-conducteur..diodes emettrices de lumiere,,,,,,,
85414020,Madagascar,Diodes emettrices de lumiere,,,,,,,
85414000,Malawi,"Photosensitive semiconduct device,photovoltaic cells&light emit diodes",,,,,,,
854140000,Malaysia,"Photosensitive semicon- ductor devices, incl. photovoltaic cells, w/n assembled in modules; light emitting diodes",,,,,,,
854140010,Malaysia,Light emitting diodes,,,,,,,
854140020,Malaysia,"Photocells, including photodiodes and phototransistors",,,,,,,
854140091,Malaysia,"Other light emitting diodes, for use with articles of heading 85.25",,,,,,,
854140099,Malaysia,"Other light emitting diodes, o/t for use with articles of heading 85.25",,,,,,,
854140XX,Malaysia,Trade borken down at the 6-digit level,,,,,,,
8541400010,Maldives,"Photosensitive semiconductor devices, incl. photovoltaic cells whether or not assembled in modules or made-up into panels; light emitting diodes (excl. photovoltaic generators): solar panel",,,,,,,
8541400011,Maldives,"Photosensitive semiconductor devices, incl. photovoltaic cells whether or not assembled in modules or made-up into panels; light emitting diodes (excl. photovoltaic generators): led display panel",,,,,,,
8541400012,Maldives,"Photosensitive semiconductor devices, incl. photovoltaic cells whether or not assembled in modules or made-up into panels; light emitting diodes (excl. photovoltaic generators): isolator",,,,,,,
8541400013,Maldives,"Photosensitive semiconductor devices, incl. photovoltaic cells whether or not assembled in modules or made-up into panels; light emitting diodes (excl. photovoltaic generators): light emitting diode (led)",,,,,,,
8541401010,Maldives,Solar Panel Battery,,,,,,,
8541409010,Maldives,Led Display Panel,,,,,,,
8541409011,Maldives,Isolator (Switch),,,,,,,
8541409012,Maldives,Light Emitting Diode (Led),,,,,,,
8541400000,Mali,"Dispositifs photosensibles a semi-conducteur, diodes emettrices de lumie",,,,,,,
8541400010,Mali,"Photosensitive semiconductor devices, incl. photovoltaic cells whether or not assembled in modules",,,,,,,
8541400090,Mali,"Photosensitive semiconductor devices, incl. photovoltaic cells whether or not assembled in modules",,,,,,,
8541400000,Malta,"Photosensitive semiconductor devices, incl. photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes (excl. photovoltaic generators) + detailed label not available +",,,,,,,
85414010,Malta,"Light-emitting diodes, incl. laser diodes",,,,,,,
8541401000,Malta,"LIGHT-EMITTING DIODES, INCL. LASER DIODES",,,,,,,
85414090,Malta,"Photosensitive semiconductor devices, incl. photovoltaic cells",,,,,,,
8541409000,Malta,"PHOTOSENSITIVE SEMICONDUCTOR DEVICES, INCL. PHOTOVOLTAIC CELLS",,,,,,,
8541400000,Mauritania,"Dispositifs photosensibles a semi-conducteur, diodes emettrices de",,,,,,,
85414000000,Mauritania,"Photosensitive semiconductor devices, incl. photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes (excluding photovoltaic generators) (detailed label not available)",,,,,,,
8541401000,Mauritania,"Photosensitive semiconductor devices, incl. photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes (excluding photovoltaic generators) (detailed label not available)",,,,,,,
8541409000,Mauritania,"Photosensitive semiconductor devices, incl. photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes (excluding photovoltaic generators) (detailed label not available)",,,,,,,
85414010,Mauritius,Photovoltaic cells whether or not assembled in modules/made up in panels,,,,,,,
85414011,Mauritius,"Photosensitive semiconductor devices, incl. photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes (excluding photovoltaic generators) (detailed label not available)",,,,,,,
85414019,Mauritius,"Photosensitive semiconductor devices, incl. photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes (excluding photovoltaic generators) (detailed label not available)",,,,,,,
85414090,Mauritius,Photosensitive semiconductors/light emitting diodes exc. photovoltaic cel,,,,,,,
85414010,Mayotte,"LIGHT-EMITTING DIODES, INCL. LASER DIODES",,,,,,,
85414090,Mayotte,"PHOTOSENSITIVE SEMICONDUCTOR DEVICES, INCL. PHOTOVOLTAIC CELLS",,,,,,,
85414000,Mexico,Dispositivos semiconductores fotosensibles; incluidas las celulas fotovoltaicas aunque est,,,,,,,
85414001,Mexico,"Dispositivos semiconductores fotosensibles; incluidas las celulas fotovoltaicas aunque est: dispositivos semiconductores fotosensibles, incluidas las c‚lulas fotovoltaicas, aunque est‚n ensambladas en m¢dulos o paneles; diodos emisores de luz.",,,,,,,
85414002,Mexico,Células solares fotovoltaicas; excepto las comprendidas en la fracción 8541.40.03.,,,,,,,
85414003,Mexico,Ensambles en m¢dulos o paneles de c‚lulas fotovoltaicas.,,,,,,,
854140XX,Mexico,"Dispositivos material semiconductor fotosensibles, incl. las células fotovoltaicas aunque estén ensambladas en módulos o paneles (exc. generadores fotovoltaicos); diodos emisores de luz + descripción detallada no disponible +",,,,,,,
85414000,"Micronesia, Federated States of","Photosensitive semiconductor devices, incl. photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes (excl. photovoltaic generators) + detailed label not available +",,,,,,,
854140100,"Moldova, Republic of","Photosensitive semiconductor devices, incl. photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes (excl. photovoltaic generators): light emitting diodes,including laser diodes",,,,,,,
854140190,"Moldova, Republic of","Photosensitive semiconductor devices, incl. photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes (excl. photovoltaic generators) + detailed label not available +",,,,,,,
854140900,"Moldova, Republic of","Photosensitive semiconductor devices, incl. photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes (excl. photovoltaic generators): other",,,,,,,
854140910,"Moldova, Republic of","Photosensitive semiconductor devices, incl. photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes (excl. photovoltaic generators) + detailed label not available +",,,,,,,
854140930,"Moldova, Republic of","Photosensitive semiconductor devices, incl. photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes (excl. photovoltaic generators) + detailed label not available +",,,,,,,
854140990,"Moldova, Republic of","Photosensitive semiconductor devices, incl. photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes (excl. photovoltaic generators) + detailed label not available +",,,,,,,
85414000,Mongolia,"Photosensitive semiconductor devices, incl. photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes (excl. photovoltaic generators)",,,,,,,
85414000,Montserrat,"Photosensitive semiconductor devices, incl. photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes (excl. photovoltaic generators)",,,,,,,
8541401000,Morocco,Cellules photovoltaiques,,,,,,,
8541409000,Morocco,Diodes emettrices de lumiere sf cellules photovoltaiques,,,,,,,
85414000,Mozambique,Dispositivos semiconductores fotosensibles; incluidas las celulas fotovoltaicas aunque est,,,,,,,
8541401000,Myanmar,"Photosensitive semiconductor devices, incl. photovoltaic cells whether or not assembled in modules or made-up into panels; light emitting diodes (excl. photovoltaic generators): Light emitting diodes",,,,,,,
8541402000,Myanmar,"Photosensitive semiconductor devices, incl. photovoltaic cells whether or not assembled in modules or made-up into panels; light emitting diodes (excl. photovoltaic generators): Photocells, including photodiodes and phototransistors",,,,,,,
8541409000,Myanmar,"Photosensitive semiconductor devices, incl. photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes (excl. photovoltaic generators) + detailed label not available +",,,,,,,
85414000,Namibia,"Photosensitive semiconductor devices, incl. photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes (excluding photovoltaic generators)",,,,,,,
85414010,Namibia,"Photosensitive semiconductor devices, incl. photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes (excluding photovoltaic generators): photo-voltaic cells  whether or not assembled in modules or made up into panels",,,,,,,
85414020,Namibia,"Photosensitive semiconductor devices, incl. photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes (excluding photovoltaic generators): light emitting diodes",,,,,,,
85414090,Namibia,"Photosensitive semiconductor devices, incl. photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes (excluding photovoltaic generators): other",,,,,,,
85414000,Nepal,"Photosensitive semiconductor devices, incl. photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes (excl. photovoltaic generators)",,,,,,,
8541400000,Netherlands,"Photosensitive semiconductor devices, incl. photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes (excl. photovoltaic generators) + detailed label not available +",,,,,,,
85414010,Netherlands,"Light-emitting diodes, incl. laser diodes",,,,,,,
8541401000,Netherlands,"LIGHT-EMITTING DIODES, INCL. LASER DIODES",,,,,,,
85414090,Netherlands,"Photosensitive semiconductor devices, incl. photovoltaic cells",,,,,,,
8541409000,Netherlands,"PHOTOSENSITIVE SEMICONDUCTOR DEVICES, INCL. PHOTOVOLTAIC CELLS",,,,,,,
8541400000,Netherlands Antilles,"Photosensitive semiconductor devices, incl. photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes (excl. photovoltaic generators) + detailed label not available +",,,,,,,
85414010,New Caledonia,Cellules photovoltaiques meme assemblees en modules ou constituees en panneaux,,,,,,,
85414090,New Caledonia,"Dispositifs photosensibles a semi-conducteur,diodes emettrices de lumieres , autres",,,,,,,
8541400001,New Zealand,"Electrical apparatus; photosensitive semiconductor devices, light emitting diodes",,,,,,,
8541400009,New Zealand,"Electrical apparatus; photosensitive semiconductor devices, diodes other than light emitting diodes",,,,,,,
8541400000,Nicaragua,"Dispositivos material semiconductor fotosensibles, incl. las células fotovoltaicas aunque estén ensambladas en módulos o paneles (exc. generadores fotovoltaicos); diodos emisores de luz",,,,,,,
85414000000,Nicaragua,Dispositivos semiconductores fotosensibles; incluidas las celulas fotovoltaicas aunque est,,,,,,,
8.54E+11,Nicaragua,"Dispositivos material semiconductor fotosensibles, incl. las células fotovoltaicas aunque estén ensambladas en módulos o paneles (exc. generadores fotovoltaicos); diodos emisores de luz",,,,,,,
8541400000,Niger,"Dispositifs photosensib.a semi-conducteur, diodes emettrices de lumiere",,,,,,,
8541401000,Niger,"Dispositifs photosensib.a semi-conducteur, diodes emettrices de lumiere: '-- cellules solaires même assemblées en modules ou non, ou constituées en panneaux",,,,,,,
8541409000,Niger,"Dispositifs photosensib.a semi-conducteur, diodes emettrices de lumiere: '-- autres",,,,,,,
8541400000,Nigeria,"Photosensitive semiconductor devices, incl. photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes (excl. photovoltaic generators)",,,,,,,
8541401000,Nigeria,Solar cells whether or not in modules or made up into panels,,,,,,,
8541409000,Nigeria,Other Photosensitive semiconductor devices,,,,,,,
85414000,Norway,"Photosensitive semiconductor devices, incl. photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes (excl. photovoltaic generators)",,,,,,,
85414001,Norway,"Photosensitive semiconductor devices, incl. photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes (excl. photovoltaic generators): Photosensitive semiconductor devices, including photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes : Solar cells, whether or not assembled in modules or panels (see also subheading 85.01.3101)",,,,,,,
85414009,Norway,"Photosensitive semiconductor devices, incl. photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes (excl. photovoltaic generators): Photosensitive semiconductor devices, including photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes : Other",,,,,,,
85414000,Oman,"Photosensitive semiconductor devices, incl. photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes (excl. photovoltaic generators)",,,,,,,
85414000,Pakistan,"Photosensitive semiconductor devices, incl. photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes (excluding photovoltaic generators)",,,,,,,
85414000,Palau,"Photosensitive semiconductor devices, incl. photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes (excl. photovoltaic generators)",,,,,,,
85414000,"Palestine, State of","Photosensitive semiconduct device,photovoltaic cells&light emit diodes",,,,,,,
85414000,Panama,"Dispositivos material semiconductor fotosensibles, incl. las células fotovoltaicas aunque estén ensambladas en modulos o paneles (exc. generadores fotovoltaicos); diodos emisores de luz",,,,,,,
85414000,Papua New Guinea,"Photosensitive semiconductor devices, incl. photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes (excl. photovoltaic generators)",,,,,,,
85414011000,Paraguay,"Dispositivos semiconductores fotosensibles; incluidas las celulas fotovoltaicas aunque est: diodos emisores de luz (led), excepto diodos láser",,,,,,,
85414012000,Paraguay,Dispositivos semiconductores fotosensibles; incluidas las celulas fotovoltaicas aunque est: diodos láser,,,,,,,
85414013000,Paraguay,Dispositivos semiconductores fotosensibles; incluidas las celulas fotovoltaicas aunque est: fotodiodos,,,,,,,
85414014000,Paraguay,Dispositivos semiconductores fotosensibles; incluidas las celulas fotovoltaicas aunque est: fototransistores,,,,,,,
85414015000,Paraguay,"Dispositivos material semiconductor fotosensibles, incl. las células fotovoltaicas aunque estén ensambladas en módulos o paneles (exc. generadores fotovoltaicos); diodos emisores de luz: fototiristores",,,,,,,
85414016000,Paraguay,Dispositivos semiconductores fotosensibles; incluidas las celulas fotovoltaicas aunque est: células solares,,,,,,,
85414019000,Paraguay,Dispositivos semiconductores fotosensibles; incluidas las celulas fotovoltaicas aunque est: los demás,,,,,,,
85414021000,Paraguay,"Dispositivos semiconductores fotosensibles; incluidas las celulas fotovoltaicas aunque est: diodos emisores de luz (led), excepto diodos láser",,,,,,,
85414022000,Paraguay,Dispositivos semiconductores fotosensibles; incluidas las celulas fotovoltaicas aunque est: diodos láser,,,,,,,
85414024000,Paraguay,Dispositivos semiconductores fotosensibles; incluidas las celulas fotovoltaicas aunque est: fototransistores,,,,,,,
85414025000,Paraguay,Dispositivos semiconductores fotosensibles; incluidas las celulas fotovoltaicas aunque est: fototiristores,,,,,,,
85414026000,Paraguay,"Dispositivos material semiconductor fotosensibles, incl. las células fotovoltaicas aunque estén ensambladas en módulos o paneles (exc. generadores fotovoltaicos); diodos emisores de luz: fotorresistores",,,,,,,
85414027000,Paraguay,"Dispositivos material semiconductor fotosensibles, incl. las células fotovoltaicas aunque estén ensambladas en módulos o paneles (exc. generadores fotovoltaicos); diodos emisores de luz: acopladores ópticos aptos para montaje en superficie (smd",,,,,,,
85414029000,Paraguay,Dispositivos semiconductores fotosensibles; incluidas las celulas fotovoltaicas aunque est: los demás,,,,,,,
85414031000,Paraguay,Dispositivos semiconductores fotosensibles; incluidas las celulas fotovoltaicas aunque est: fotodiodos,,,,,,,
85414032000,Paraguay,Dispositivos semiconductores fotosensibles; incluidas las celulas fotovoltaicas aunque est: células solares,,,,,,,
85414039000,Paraguay,Dispositivos semiconductores fotosensibles; incluidas las celulas fotovoltaicas aunque est: las demás,,,,,,,
8541401000,Peru,"Diodos, transistores y dispositivos semiconductores similares; dispositivos semiconductores fotosensibles, incluidas las células fotovoltaicas, aunque estén ensambladas en modulos o paneles; diodos emisores de luz; cristales piezoeléctricos montados.: Dispositivos semiconductores fotosensibles, incluidas las células fotovoltaicas, aunque estén ensambladas en modulos o paneles; diodos emisores de luz: Células fotovoltaicas, aunque estén ensambladas en modulos o paneles",,,,,,,
8541409000,Peru,"Diodos, transistores y dispositivos semiconductores similares; dispositivos semiconductores fotosensibles, incluidas las células fotovoltaicas, aunque estén ensambladas en modulos o paneles; diodos emisores de luz; cristales piezoeléctricos montados.: Dispositivos semiconductores fotosensibles, incluidas las células fotovoltaicas, aunque estén ensambladas en modulos o paneles; diodos emisores de luz: Los demás",,,,,,,
85414000,Philippines,"Photosensitive semiconductor devices, incl. photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes (excl. photovoltaic generators) + detailed label not available +",,,,,,,
85414010,Philippines,"Photosensitive semiconductor devices, incl. photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes (excl. photovoltaic generators): Photosensitive semi-conductor devices, including photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes: Light emitting diodes",,,,,,,
85414020,Philippines,"Photosensitive semiconductor devices, incl. photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes (excl. photovoltaic generators): Photosensitive semi-conductor devices, including photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes: Photocells, including photodiodes and phototransistors",,,,,,,
85414021,Philippines,"Photosensitive semiconductor devices, incl. photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes (excluding photovoltaic generators): photovoltaic cells, not assembled",,,,,,,
85414022,Philippines,"Photosensitive semiconductor devices, incl. photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes (excluding photovoltaic generators): photovoltaic cells assembled in modules or made up into panels",,,,,,,
85414029,Philippines,"Photosensitive semiconductor devices, incl. photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes (excluding photovoltaic generators): other",,,,,,,
85414090,Philippines,"Photosensitive semiconductor devices, incl. photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes (excluding photovoltaic generators): other",,,,,,,
85414091,Philippines,"Photosensitive semiconductor devices, incl. photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes (excl. photovoltaic generators): Photosensitive semi-conductor devices, including photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes: Other: For use with articles of heading 85.25",,,,,,,
85414099,Philippines,"Photosensitive semiconductor devices, incl. photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes (excl. photovoltaic generators): Photosensitive semi-conductor devices, including photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes: Other: Other",,,,,,,
8541400000,Poland,"Photosensitive semiconductor devices, incl. photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes (excl. photovoltaic generators) + detailed label not available +",,,,,,,
85414010,Poland,"Light-emitting diodes, incl. laser diodes",,,,,,,
8541401000,Poland,"LIGHT-EMITTING DIODES, INCL. LASER DIODES",,,,,,,
85414090,Poland,"Photosensitive semiconductor devices, incl. photovoltaic cells",,,,,,,
8541409000,Poland,"PHOTOSENSITIVE SEMICONDUCTOR DEVICES, INCL. PHOTOVOLTAIC CELLS",,,,,,,
8541400000,Portugal,"Photosensitive semiconductor devices, incl. photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes (excl. photovoltaic generators) + detailed label not available +",,,,,,,
85414010,Portugal,"Light-emitting diodes, incl. laser diodes",,,,,,,
8541401000,Portugal,"LIGHT-EMITTING DIODES, INCL. LASER DIODES",,,,,,,
85414090,Portugal,"Photosensitive semiconductor devices, incl. photovoltaic cells",,,,,,,
8541409000,Portugal,"PHOTOSENSITIVE SEMICONDUCTOR DEVICES, INCL. PHOTOVOLTAIC CELLS",,,,,,,
85414000,Qatar,"Photosensitive semiconductor devices, incl. photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes (excl. photovoltaic generators)",,,,,,,
8541400000,Romania,"Photosensitive semiconductor devices, incl. photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes (excl. photovoltaic generators) + detailed label not available +",,,,,,,
85414010,Romania,"Light-emitting diodes, incl. laser diodes",,,,,,,
8541401000,Romania,"LIGHT-EMITTING DIODES, INCL. LASER DIODES",,,,,,,
85414090,Romania,"Photosensitive semiconductor devices, incl. photovoltaic cells",,,,,,,
8541409000,Romania,"PHOTOSENSITIVE SEMICONDUCTOR DEVICES, INCL. PHOTOVOLTAIC CELLS",,,,,,,
